"","GeneID","X1PBSPzneg","X1PBSPzpos","X2PBSPzneg","X2PBSPzpos","X3PBSPzneg","X3PBSPzpos","X4LPSPzneg","X4LPSPzpos","X5LPSPzneg","X5LPSPzpos","X6LPSPzneg","X6LPSPzpos","genesymbol"
"3179","ENSMUSG00000025147",4.5108915188285,4.4739391315439,4.68506454655943,4.89764768899253,4.72770229714825,4.75532643398332,4.04839891684046,4.25098135839271,4.70282546993342,4.25123108724019,4.62440366178754,4.24968418452105,"Mob2"
"3180","ENSMUSG00000025150",-5.34241803657518,3.48862657487143,-2.31009689650419,1.25197029757782,-1.31323626357398,1.30698186350105,1.61712342576473,2.49778730243462,1.87796189802108,1.81597530854269,0.727672932399247,2.48740149936242,"Cbr2"
"3181","ENSMUSG00000025151",6.19334334141148,6.02998350697157,5.73507769084241,5.66296829562661,6.0640884447293,5.83713147959282,5.2218298617843,4.95899819575692,5.1712468544535,5.02333081857313,4.96758545277871,5.16050343237051,"Maged1"
"3182","ENSMUSG00000025153",5.99017802121404,5.54400889025891,5.44001188303603,5.62095914671305,5.55062395878344,5.59898859522925,6.71822022734657,6.78836916045464,6.56458213603214,6.61944679611307,6.4178547451749,6.58053786774835,"Fasn"
"3183","ENSMUSG00000025154",3.8098668057314,4.84572489160931,3.91321531768515,4.59050731002063,3.97605462352103,4.63345865908004,3.24682424125117,3.83141826038322,3.26026261088792,3.58515552757407,3.03944116106639,3.73132708224851,"Arhgap19"
"3184","ENSMUSG00000025155",4.48571844761893,4.46586432478756,4.31925972357542,4.58750169426501,4.64950756676805,4.4183646669479,4.76414802509697,4.77462750779344,4.65685335595499,4.76264580613657,4.48910752215935,4.65809328001007,"Dus1l"
"3185","ENSMUSG00000025156",4.90451253394193,4.88117171370163,5.09946375847859,4.84945756206934,5.21686405685644,4.82458909642044,5.39961454504136,5.34620121741811,5.10591882440744,4.92643195649807,4.78872146082436,5.1220503452166,"Gps1"
"3186","ENSMUSG00000025157",3.85970578725528,3.79398714326726,4.06494253484274,3.97443632204891,4.04801496112441,3.99686951886088,4.37495306013103,4.3116555314509,4.25314988469335,4.46416857063516,4.22345784556245,4.01605655918162,"Zdhhc16"
"3187","ENSMUSG00000025158",2.14139774068908,2.86734256033825,3.03736629049031,2.97213353617949,3.07908115920478,3.19245347547466,3.67009789062978,3.68429933284872,3.48737744246677,3.78856915120204,3.59175044446879,3.78285738288859,"Rfng"
"3188","ENSMUSG00000025159",6.32513707046595,6.21157559065634,6.3728976871775,6.39850547874455,6.3218612914226,6.37329769680602,6.45538438940805,6.69252187671261,6.6954102410026,6.80478213856862,6.796781103903,6.91735375798244,"Mms19"
"3189","ENSMUSG00000025161",6.28374728332932,5.89617213222694,5.80215642004146,5.89946659451721,5.80570480914952,5.57554233096744,6.22136289462021,6.19017006397956,6.06355741288997,6.08497627030304,5.62014917613015,6.07178864811548,"Slc16a3"
"3190","ENSMUSG00000025162",7.26699158818662,7.36291452934904,7.1086592795706,7.22876803690183,7.16824453996645,7.15682314347608,6.94613398475773,6.81481104685096,6.78361889369048,6.76113592107893,6.57470279675293,6.84107596896265,"Csnk1d"
"3191","ENSMUSG00000025169",2.59421990242739,3.79828088167739,3.13521361388846,3.31510988638983,2.98958300836567,3.39890435294209,3.63125375459962,3.43439859616314,3.87487591814733,3.17768330541541,3.43005829485531,3.24356674055272,"Ogfod3"
"3192","ENSMUSG00000025171",4.68133631672424,4.68806393689674,4.64243636466004,4.49429199476132,4.67604618373745,4.56526273936421,5.20113896547986,4.91078334808163,4.83573366263178,4.88229601549633,4.77283383096304,5.03388985226894,"Ubtd1"
"3193","ENSMUSG00000025173",5.99464630210956,6.04541840290143,6.003434024226,5.99556463020993,6.18155827989699,5.89257698648224,5.84700197518284,5.61301341985551,5.79468350298929,5.53773603109757,5.63870847999715,5.75660649069687,"Wdr45b"
"3194","ENSMUSG00000025178",6.27091101779587,6.23868422542909,6.0505934496623,6.11726402761381,6.21485793823524,6.10508696481167,6.28620377425793,6.31397460451237,6.18688428308368,6.26194687090156,6.0950685234588,6.28038633655194,"Pi4k2a"
"3195","ENSMUSG00000025184",5.06165909966605,5.15452517329202,5.38736716907105,5.01191102746758,5.1262119064199,5.29267402681716,5.09909761305312,5.27117268820802,5.38154983380787,5.07285610626443,5.4055470861524,5.07810493500055,"R3hcc1l"
"3196","ENSMUSG00000025188",5.21504566502264,4.71783489096843,4.8979632338249,4.94772973573133,5.06728176311961,5.10890289950802,4.55176622441176,4.59710535851157,4.34521908043018,4.70935839782292,4.74184026432584,4.87939017768473,"Hps1"
"3197","ENSMUSG00000025190",3.97273152568112,4.21278236198633,3.99889214267568,4.15987295569076,4.07001327868641,4.21488452161399,4.27409717140128,3.96962800673397,3.95304101481558,3.85046368492799,3.85188495979679,3.97725906039159,"Got1"
"3198","ENSMUSG00000025192",5.93545050960166,5.75088584423294,5.8345613463277,5.77421110423767,5.49072487888781,5.80657602259788,6.12977835705397,6.12086601008698,6.17564244666176,6.03587243659483,5.93438743618826,5.91639270873569,"Entpd7"
"3199","ENSMUSG00000025193",1.19674077453285,1.43724118860452,1.65073250621514,1.0571541205938,1.23325208933254,0.965944945665979,0.932219487169671,1.01366549122029,-0.904939980311989,0.562218716296912,1.08460747711452,1.25577579824794,"Cutc"
"3200","ENSMUSG00000025195",5.5637209596202,5.44342270502083,5.67126651412867,5.62242828639284,5.65497577940756,5.83581635184369,5.30879826250628,5.32735220833738,5.56697426896435,5.33616095825909,5.6948739058595,5.42119096469277,"Dnmbp"
"3201","ENSMUSG00000025198",5.41163433095375,5.48130154392658,5.14816322792267,5.16290489034269,5.24699599585081,5.26166797020595,5.76990729438565,5.60848613044713,5.52033764124117,5.43794838041897,5.34083232495106,5.57851416838316,"Erlin1"
"3202","ENSMUSG00000025199",5.04667548532929,5.49723575145503,5.38139738796993,5.08406081322341,5.3569540740142,5.67450007536225,5.15493797812913,5.37788327871572,5.23039208130578,5.41764626820766,5.29459487756019,5.458642506381,"Chuk"
"3203","ENSMUSG00000025200",4.42079433023922,3.84468735467794,3.79244126520825,3.92290602140883,3.99534227765436,3.75114672548503,4.10619700543646,3.7732798243317,3.97626397163288,3.81209187405547,4.15452618192529,3.95246987592702,"Cwf19l1"
"3204","ENSMUSG00000025203",7.7318773232838,7.5637084401774,7.50709692357562,7.54597959725896,7.57947110814507,7.47530720233347,6.5691047071584,6.5311166161981,6.93050115362019,6.55925630244105,6.70894076398446,6.65921204630437,"Scd2"
"3205","ENSMUSG00000025204",4.22173145341055,4.75143955563521,4.44288101565065,4.52289261284193,4.94558016697239,4.28205206106899,5.28932600929513,5.02390144694455,4.64603309242814,5.1207375487237,4.58652643740578,5.14527121653308,"Ndufb8"
"3206","ENSMUSG00000025207",6.18261330854882,5.36599121817678,5.78114956884215,5.60469909196054,5.85193520789769,5.83713147959282,4.56360378859626,4.43950548659623,4.57555325385314,4.75457476387855,4.78200353370289,5.00283727014965,"Sema4g"
"3207","ENSMUSG00000025208",4.61323187095319,4.74478095131877,4.31509008182647,4.32416638217485,4.80187585323894,4.13586994710829,4.30615838063358,4.11715250728792,4.04925633007489,4.11916684084847,3.82256088031685,4.0538379664958,"Mrpl43"
"3208","ENSMUSG00000025209",4.38038949459437,3.960324241739,4.13757675125694,3.90852688203566,4.42894018683993,4.39355111844788,3.66461235154605,3.50754626889695,3.58124436593099,3.72389972364432,3.61929677135446,3.50455622040149,"Twnk"
"3209","ENSMUSG00000025212",3.28329080648929,4.40522638145988,4.08467200526867,4.21933308978547,3.90031567026859,4.03862245015265,4.18110783650684,4.43950548659623,4.01602580050825,4.19269587627044,4.08707573270527,4.32500680007078,"Sfxn3"
"3210","ENSMUSG00000025217",4.83624681443129,4.70873985664875,5.28449430541475,5.01191102746758,5.05078316480241,5.17903295971234,4.50955269966767,4.66262599022968,4.61307669649934,4.70935839782292,5.26655956257243,4.74438323507396,"Btrc"
"3211","ENSMUSG00000025218",3.03696033049608,3.33159614914942,3.23569500693629,3.24816872741797,3.07183142012539,2.93188310959235,3.13226447698832,2.92420386384395,3.1420234986586,2.88414681118427,2.66956997783568,3.00404404147964,"Poll"
"3212","ENSMUSG00000025220",7.31780075196044,7.28091056209449,7.32211937771466,7.33159542821548,7.28138299842607,7.48301062431214,6.59025014707973,6.80627047749584,6.83613038889329,6.94968377386846,7.09292097063562,6.87708686660449,"Oga"
"3213","ENSMUSG00000025223",7.05391915765592,6.69987402514586,6.66677404186446,6.73026094346644,6.78285466286376,6.90234732339104,6.07397095802088,6.1144941408809,6.06626542877824,6.34492297329344,6.10606286571651,6.49471719458954,"Ldb1"
"3214","ENSMUSG00000025224",6.78589856632837,6.78617202073158,6.70631346122787,6.70621546949979,6.76273540537973,6.86286258456511,6.69755280076651,6.80890373406242,6.80728353976892,6.59139974170886,6.76938011063614,6.71483895945994,"Gbf1"
"3215","ENSMUSG00000025225",5.11803785973446,5.04857577958333,4.46563094894114,4.79194534352567,4.83437035844473,4.9909737401575,6.16128164995385,6.09736360888557,5.91072585524999,5.8979526107093,5.96154485062141,6.14800307692311,"Nfkb2"
"3216","ENSMUSG00000025226",1.06697289956252,1.73473506518169,1.35828161240461,0.948901229941776,1.69622406567508,1.2128596861365,2.19068116321364,2.05861289727427,1.48333060940407,2.24260078209675,1.78960068154245,1.93991370405993,"Fbxl15"
"3217","ENSMUSG00000025227",2.77132412947401,3.64937089332276,2.98583598985023,3.09574261827105,3.23649774883619,2.76503225173998,4.10214448861198,3.99759712259264,4.25314988469335,3.86553113301693,3.6596545089706,3.7429383726188,"Mfsd13a"
"3218","ENSMUSG00000025228",6.84214741587098,6.91631176101211,6.68788900985459,6.62206114170556,6.80979601627982,6.60092535889895,6.70892319606014,6.63581000801604,6.6273586417361,6.38990748087704,6.32157181283007,6.53534725554394,"Actr1a"
"3219","ENSMUSG00000025231",5.83935540223363,5.86887435489825,5.97199866255412,5.95299398457566,5.8338347374841,5.90391700588828,5.45578144322668,5.28068918076769,5.48636679791344,5.34425085819119,5.3052342697385,5.35841505864234,"Sufu"
"3220","ENSMUSG00000025232",9.16593385585113,9.32914081284181,9.03427827819228,9.02105994111743,9.37349461936199,8.8829788150002,8.5113683121462,8.18878073181268,8.35147686428755,7.96266030886075,8.22359806960308,8.33331166243349,"Hexa"
"3221","ENSMUSG00000025234",6.85572001582594,6.80069050557763,6.87300674651192,6.89613018065772,6.80652397925248,6.92169170761625,6.83575816545037,6.81087552713595,6.91411202328462,6.78609666552252,6.90286132910276,6.76837201651263,"Arih1"
"3222","ENSMUSG00000025235",1.79713331582361,2.29256143596533,2.31717640907493,2.21349614976319,2.6531553437832,2.06804313328472,2.04629125387847,1.98600914831743,2.16746851521606,2.31023949897211,2.56011883541968,2.54159359972602,"Bbs4"
"3223","ENSMUSG00000025236",5.35193985064627,5.41434629295356,5.01825746754261,5.11152143076086,5.03781919401852,5.00508333957294,6.52817328135008,6.42970134606131,6.16051575457429,6.0157531791108,6.34650918630901,6.11151918914116,"Adpgk"
"3224","ENSMUSG00000025237",3.98625689075277,3.84052972920429,3.94594326272672,4.24626417923261,4.09526108626021,4.42886977434137,4.06515028112978,4.00680094992248,4.23400937122646,4.1316848806949,4.43587953358403,4.10871729460949,"Parp6"
"3225","ENSMUSG00000025239",4.71692642424925,4.92050313637668,4.6189501127565,4.66653314804801,4.20867406661187,4.45651507611218,5.07448814570912,5.54987581358307,4.77080954525207,5.01321842875295,4.81513577364959,5.2425446398788,"Limd1"
"3226","ENSMUSG00000025240",6.27459019107679,6.21479140706924,5.92625904478537,6.03250143155972,6.04199890251681,5.90266139654802,6.20539540369866,5.92602429946832,5.92571502946944,5.80331573657123,5.83215673842665,5.74221539839125,"Sacm1l"
"3227","ENSMUSG00000025241",5.9550714645858,5.90368400073975,6.17179477245533,5.9592742058251,5.73103129803704,6.18696615528484,5.9640635684074,6.32628655308368,6.45302593767599,6.673346359273,6.57862847606933,6.47707072877103,"Fyco1"
"3228","ENSMUSG00000025245",4.07880526264996,4.39913310016338,4.65083177080751,4.56628520835531,4.36293610862317,4.79930734401934,4.11940991885088,3.99598039861232,4.18002468708315,4.54346250904126,4.44595283210726,4.26079218446601,"Lztfl1"
"3229","ENSMUSG00000025246",6.61939337151198,6.69412508332498,6.49863749502032,6.64464925275815,6.67574733442703,6.49909295055219,6.5558463519416,6.49165425490632,6.77371193602439,6.57315918212755,6.57382310462757,6.51517525142148,"Tbl1x"
"3230","ENSMUSG00000025260",3.24629659900708,3.62056404526238,2.50460000089459,2.87687154366912,3.40750301617764,2.78697480462066,3.33234231243723,3.37876972730944,2.60005421570575,3.35896553878854,2.90040746742838,3.25982263131064,"Hsd17b10"
"3231","ENSMUSG00000025261",8.12455059016478,7.79626978283276,8.08206717043697,7.90082927031438,7.95046535305087,8.49836581187631,8.3183275435215,8.57726001960864,8.47175999710622,8.74251043329748,8.69214047350578,8.76098520241109,"Huwe1"
"3232","ENSMUSG00000025262",4.91850149708773,4.68110558719743,4.62232879121147,4.65222057985906,4.49547393809563,4.48364057630856,4.34782755993465,4.26639079771512,4.76748536165951,4.45921085083919,4.42811265054034,4.23331300129216,"Fam120c"
"3233","ENSMUSG00000025264",3.19285734004562,3.43448532331401,3.25323558824543,3.33675071777484,2.98186804323767,2.9416973994193,3.33924517269192,3.18155995743523,2.72869636714486,3.12856553885072,2.84315014981918,2.94494929395723,"Tsr2"
"3234","ENSMUSG00000025266",4.96250363300649,5.49326866818298,5.12214671068733,4.97328538856874,5.12796062789569,5.06916280353175,5.11527376055562,4.81186041399242,4.73721792199071,4.70098278625276,4.87920137703564,4.59542566309508,"Gnl3l"
"3235","ENSMUSG00000025268",4.15543380037594,4.05307436458439,4.03483302374479,3.89886054744218,4.17861683275569,3.93434294828015,2.50495568555757,2.19370052030744,2.39130147091172,2.35363209448549,2.29566235451669,2.34228479150261,"Maged2"
"3236","ENSMUSG00000025269",3.23878254534978,3.71896774932337,4.53539315444019,3.94655728947348,3.76751115031038,4.15286802346019,4.17340317178181,4.227554131177,4.34521908043018,4.67556018937286,4.54403909575182,4.40757625175433,"Apex2"
"3237","ENSMUSG00000025270",2.97499457718969,4.86017260217536,3.14464302680839,5.30141764466256,2.07546084352608,3.15075418419427,2.71058778034644,2.91445588729239,5.52625033411106,3.60324598455697,2.95547884992206,1.85685796433237,"Alas2"
"3238","ENSMUSG00000025277",5.17623511909821,5.18435795453903,5.28236014076389,5.04296177342654,5.39084938787192,5.0532946299265,4.66872846001829,4.41889960794646,4.57151795359096,4.40867345804346,4.50765141552555,4.31726076782013,"Abhd6"
"3239","ENSMUSG00000025278",6.64377955063109,6.45604658041448,6.29881792596142,6.38472029135712,6.40714301741323,6.52788200528841,6.38957438882121,6.50308160210413,6.51489630256044,6.39120955230197,6.2616515044016,6.29820372303849,"Flnb"
"3240","ENSMUSG00000025280",5.35715441671209,5.33233656232496,5.15983558156857,5.24149177977356,5.03035856955317,5.26166797020595,5.27319633150883,5.22853789871658,5.34187046374486,5.13945385499346,5.31789882838161,5.26687738884459,"Polr3a"
"3241","ENSMUSG00000025283",6.14793146916411,6.36996310041268,6.51236012582044,6.55286469259299,6.68883849082288,6.49826190499874,6.00398867237889,5.95246343249453,5.91674022577757,6.20385366615496,5.87706352279279,6.10027881252319,"Sat1"
"3242","ENSMUSG00000025287",3.15343699031199,3.52535170440711,3.19088721157762,3.37162352859149,3.22327477014644,2.58850052192737,3.16371411561337,3.47475633377928,2.52329701672171,2.94158375279108,2.44167737812214,3.08737981036631,"Acot9"
"3243","ENSMUSG00000025289",3.50620490385416,3.62540530833188,3.41782355805901,3.35807172218862,3.74944900464196,3.62890995838841,3.89756541814199,3.52045637778433,3.10035431935752,3.33751242912222,3.36645813262655,3.72548620365945,"Prdx4"
"3244","ENSMUSG00000025290",7.25830795151586,7.70581443727912,7.64518352087413,7.61733868330691,7.85650153393231,7.45624122900067,8.23061331409479,8.05295661547627,7.5752586022489,7.80237156278954,7.48889754155936,7.73382777102288,"Rps24"
"3245","ENSMUSG00000025314",10.0232550921462,10.0254671674075,9.9721227991684,10.0611552235864,9.80970272969741,9.94309280690895,10.3574146712937,10.2929628081426,10.3552628347386,10.1321259180624,10.3113825498103,10.1054637786823,"Ptprj"
"3246","ENSMUSG00000025316",3.97273152568112,3.77232464857477,3.99889214267568,4.03746578567169,4.29837100936508,4.2269742156094,4.34440072924771,4.4928829519636,4.49744513887697,4.64532295894236,4.37254118467839,4.5986245447624,"Banp"
"3247","ENSMUSG00000025318",3.3405765471065,2.11117731914796,2.67045074082964,3.24816872741797,2.38720345456711,2.34445656891971,1.00347817033949,1.18561817400959,1.80201304478778,0.321210616793117,0.872062841734422,1.15508179862846,"Jph3"
"3248","ENSMUSG00000025323",5.70811086895538,5.49194387925528,5.83164533716742,5.7353618151593,5.62680681496663,5.73218672220282,4.97162445444045,4.92298896268509,5.19123255991089,4.68832748544673,4.92130636075427,4.64886492205654,"Sp4"
"3249","ENSMUSG00000025324",-3.75745553585402,0.846761682915802,-2.79552372367443,1.0219646921315,-1.31323626357398,0.291715106847735,1.31493926617579,2.82362690909238,1.80201304478778,2.37484858039519,1.08460747711452,2.18092180356372,"Atp10a"
"3250","ENSMUSG00000025326",7.68046988522808,7.82732807883991,8.23638420345295,8.07107372547976,7.8523319341592,8.10495049458115,7.98475314592069,7.96476573012527,8.08924704613768,7.97095670151109,8.29499527398467,7.81432549824343,"Ube3a"
"3251","ENSMUSG00000025330",-5.34241803657518,0.236708201231815,-2.79552372367443,-2.14796030931081,-3.23923568213021,0.351836099285306,-2.56420633894983,1.86975607982158,-4.99240282156233,1.42656361693935,-3.52025458104434,0.757322290781455,"Padi4"
"3252","ENSMUSG00000025332",6.92524650092594,7.04157513247922,6.9670244188921,6.8610907006214,6.80761548302377,6.90861583223575,6.92621480188672,6.95037796691999,6.99947327744109,6.95497645497742,6.93129998872102,7.02945215255067,"Kdm5c"
"3253","ENSMUSG00000025337",4.09429350556203,4.80149282001534,4.60876634077041,4.67788184012468,4.75963677186407,4.38278468757881,3.94358830124887,3.88730428103242,3.95888189340464,3.84287053560575,3.90880338854944,3.85418383003404,"Sbds"
"3254","ENSMUSG00000025340",4.3493254825961,4.45774406859818,4.27271713763839,4.23093659770563,4.4736351855597,4.3351787553317,4.57241865333631,4.43269227421273,4.40634087037586,4.31299010998815,4.20539569989403,4.06775474683099,"Rabgef1"
"3255","ENSMUSG00000025350",1.27787511337342,2.24037355483386,1.52033229172953,1.7326163866936,1.07835782249326,0.767020804833437,0.624375442497156,1.57506123957496,2.16746851521606,1.4306218335137,0.252334922852589,1.04532922484671,"Rdh5"
"3256","ENSMUSG00000025351",6.35811704887923,6.45433348861985,6.057985455718,6.09638766757425,6.36349287148344,5.98638195510668,8.08336515500482,7.7135361667808,7.60060539931023,7.58683276610843,7.82735940610281,7.96150214263854,"Cd63"
"3257","ENSMUSG00000025353",4.03044702353741,4.36815905485949,4.02975310638044,4.09362567725895,4.09883211541241,3.92941906964086,5.24957485226721,5.06853594393607,5.11742783271647,4.86365628539649,4.31474309608239,4.99314658692344,"Ormdl2"
"3258","ENSMUSG00000025354",5.98007350102229,5.90216879499667,5.91390477769392,5.98418236177339,5.88333351008624,5.86189379099257,5.98323908334316,5.99817408522416,6.01672596797693,5.88507131941257,6.0489681274998,5.89703604482852,"Dnajc14"
"3259","ENSMUSG00000025355",-0.698561846800454,1.14528517346822,0.554973523409705,-0.273491191394672,-0.00657492533993243,1.11216568651702,3.67009789062978,3.85199180034574,3.54287255505848,3.99449292050106,3.54941894676247,3.7601819449207,"Mmp19"
"3260","ENSMUSG00000025357",3.6771726917827,3.8976736363079,3.52279311766056,3.57996014525239,3.61625576097167,3.89447319053294,3.11627877281562,3.29859937862545,3.21216832268688,3.62111240535048,3.06970860073518,3.34609640545263,"Dgka"
"3261","ENSMUSG00000025358",4.13128771304424,3.95264009552582,4.14699078166481,4.33853955252466,4.37694554920167,4.65747911058518,4.23020952740028,4.26255384055746,4.18002468708315,4.91162754760638,4.52595997393848,4.63646789590707,"Cdk2"
"3262","ENSMUSG00000025362",6.2386601182524,6.43050760604562,5.88105399315713,6.04154581141312,6.33161428371348,5.83515833813062,7.1268691342791,7.00393105631469,6.51991296623967,6.86270856066002,6.40055478261116,6.92385284146247,"Rps26"
"3263","ENSMUSG00000025364",5.18408120256139,5.26568052712623,4.88113861118354,5.13229493641163,5.12970723227474,4.78015353876465,6.3267093166846,6.20524013527917,6.01952324474448,6.0157531791108,5.8262591521213,5.98888635801615,"Pa2g4"
"3264","ENSMUSG00000025366",6.67055561179936,6.74394646076766,6.11916038165396,6.4457420409745,6.46085719262879,6.33936115651116,7.17074516157516,7.20298963558232,7.17532891954092,7.06022403960818,6.95581651991562,7.22635029833188,"Esyt1"
"3265","ENSMUSG00000025369",6.83032198047419,6.69239592405978,6.40463925032527,6.50109622867932,6.60091279335674,6.68804660720019,6.98130979367056,6.93479083376295,7.01707592432574,7.18933164223706,6.97193243382424,7.18172189326399,"Smarcc2"
"3266","ENSMUSG00000025371",4.34233058384645,4.22559216903764,4.05497569008369,4.1759701384877,4.34121133746846,3.80590453315551,4.09808055623208,3.98368034225745,3.71840361213702,3.83523721070333,3.90321154030509,4.15725289767009,"Chmp6"
"3267","ENSMUSG00000025372",1.03262139477175,2.17860524666825,1.95936377848904,1.84198602602526,2.11831632248788,3.15919102134291,2.1753331988802,2.58640168960819,2.40847661471986,2.94215241461984,2.72133140552542,3.02321635075449,"Baiap2"
"3268","ENSMUSG00000025373",6.11854972599524,5.94346169330511,6.07051877342241,6.21495760020816,6.05492553656455,6.15128293444424,6.08427964811897,6.0854672555337,6.15670916914456,5.98331251549585,6.05023364954664,5.97418360614467,"Rnf41"
"3269","ENSMUSG00000025374",3.79457307550505,3.97177426248254,3.55143316570446,3.75089296723229,3.8503472109945,3.37012145231306,4.28843463142255,3.91200856687365,3.81172819962099,3.89520199969327,3.56366790250075,3.9723351817523,"Nabp2"
"3270","ENSMUSG00000025375",4.91850149708773,5.12918444496272,4.99498768821976,4.97558633808501,4.95748937865582,5.03976517895765,3.85485093178135,3.72947547140107,3.56601789170634,3.41124281765559,3.84022675461242,4.12655610044717,"Aatk"
"3271","ENSMUSG00000025377",3.07120989244899,3.5510231120093,3.50093368369682,3.41343372027194,3.68438892923811,3.39176228369807,3.71855115865686,3.85708966798542,3.40420195961953,3.79645275027788,3.63961675573405,3.85952715110835,"Tepsin"
"3272","ENSMUSG00000025381",4.72770290790164,4.93227229783186,4.74208296782086,4.68633515556507,5.09436694613807,4.63345865908004,4.79961553664434,4.25870665150194,4.77412608703654,4.32394040954869,4.17323237645499,4.43288734028352,"Cnpy2"
"3273","ENSMUSG00000025384",4.59569128964406,4.41644272593213,4.510082065911,4.57237896626798,4.4458634898764,4.45308824542524,4.1500391787163,4.06963430336552,4.257895596344,4.1316848806949,4.16390959738392,4.39291086457258,"Faap100"
"3274","ENSMUSG00000025393",7.42679995955133,7.55847809720012,7.26921904107583,7.27993447789238,7.49225306773993,7.18653287015568,8.27533490851653,8.32447957180848,7.96451778315876,8.12014873365224,7.68736988718242,8.13690694870041,"Atp5b"
"3275","ENSMUSG00000025395",0.38550241798802,1.22399714948226,0.948637371895982,-0.562997808589656,0.271726237147172,1.55730521758529,2.20586756702832,2.65825197462787,2.42544969332357,3.12856553885072,2.39462880531771,2.64422851193582,"Prim1"
"3276","ENSMUSG00000025402",5.42989653734647,5.12406244535464,4.95535071598242,5.24531096146361,5.30224818192407,5.05340778691632,4.98928582317223,5.13929148455717,5.006187608183,4.87486899759626,4.81215499771135,5.08268129106909,"Nab2"
"3277","ENSMUSG00000025403",4.22553803884029,4.3061933015531,3.71227091652427,4.17196264968617,4.25421951879597,3.87923331247265,5.98103397012687,5.75769029705078,5.75495100791573,5.70622323894864,5.48443406474929,5.7026267699952,"Shmt2"
"3278","ENSMUSG00000025404",6.18554760455878,6.11591523815462,5.94256853594606,5.97960419040785,6.01579288768852,6.10290189049637,6.1016371226701,6.07128027620908,6.02091985186312,6.09619728829926,6.06658520691749,6.15996218492808,"R3hdm2"
"3279","ENSMUSG00000025408",2.18896342394113,1.98124701510282,2.08222052627457,1.15784812021327,2.03129326025051,2.67376419417267,2.46764252708951,2.02276769832754,1.80201304478778,2.33209893293585,2.29566235451669,2.19789488216744,"Ddit3"
"3280","ENSMUSG00000025409",6.44425999731547,6.18804404749333,6.14523032380037,6.23814168197155,6.37289561788322,6.62928956503206,5.98103397012687,6.02106540309654,5.88488131196087,6.4002912956788,5.96019905291105,6.62827406837536,"Mbd6"
"3281","ENSMUSG00000025410",6.122638131256,6.2171985739918,5.99694123630552,6.06743786542275,6.23933172344924,6.17643771698894,5.8662462127157,5.74537119433534,5.62873329171231,5.92876510815811,5.84825188046335,6.10927810901534,"Dctn2"
"3282","ENSMUSG00000025413",4.48254070395334,4.27879953472085,4.30671447025631,3.96982706879632,4.37400127258613,4.25085385112254,4.2955502810676,4.15075391065406,4.04925633007489,4.06797938598968,4.12600409894569,4.18731013152627,"Ttc4"
"3283","ENSMUSG00000025417",5.46413158541078,5.42687943680241,5.37940195882625,5.13229493641163,5.3791498201284,5.53235422119878,4.94698154869529,4.80923255344638,4.95742388919678,4.88599523557664,4.67121595067924,4.81208809421235,"Pip4k2c"
"3284","ENSMUSG00000025421",4.66180242974302,4.73361452528778,4.73585773684188,4.62022401546611,4.70913154945447,4.5168456103135,4.58988843339076,4.58486609069696,4.75746660583452,4.6233302306003,4.48910752215935,4.53993055050337,"Hdhd2"
"3285","ENSMUSG00000025422",5.06378696884367,4.94588272935052,4.57079849057139,4.97328538856874,4.48732309697477,4.49701443839193,3.91152709201657,3.82622870428066,3.99911902451337,3.95981108111635,3.89196239917213,4.07695857416083,"Agap2"
"3286","ENSMUSG00000025423",5.55315724580551,5.09991635802294,5.62990201091627,5.48058649034849,5.50425235765898,5.68330149589366,5.00239139436276,5.08383739841338,5.05608405243001,5.18820848527812,5.26001176748605,5.03388985226894,"Pias2"
"3287","ENSMUSG00000025428",7.67317124382221,7.88195579398579,7.48083335558481,7.50727224394796,7.62974116332895,7.34005704608534,7.92549829080127,8.01722787892815,7.84817842899842,7.85259207730943,7.58150228425635,7.90819783822078,"Atp5a1"
"3288","ENSMUSG00000025429",0.723671153882594,2.28033513363207,1.11136687193409,1.25197029757782,1.09704770573423,1.0409070033472,1.57095324433181,2.90464159746544,1.69409770562089,2.95629659694011,1.3705163492009,2.86219140863541,"Pstpip2"
"3289","ENSMUSG00000025436",2.57047129965478,1.87142373715007,2.74673432609249,3.03526151474496,2.48868477243299,2.55090744638714,2.58844067106065,2.56163378445925,3.02440546612423,2.62554465166574,2.93370190752681,2.14636458152735,"Atp23"
"3290","ENSMUSG00000025437",6.0675032046745,6.08988093696249,6.30092790080317,6.21884757908229,6.07228559769592,6.27288763315675,5.87932927471591,5.86912539345486,6.02927122129604,5.98331251549585,6.06533395355121,5.92151092267462,"Usp33"
"3291","ENSMUSG00000025439",4.55995707791085,5.00280115810316,4.60876634077041,4.70586904254629,4.81061286732035,4.21488452161399,5.05575158312753,4.78000568752001,4.55256161122691,4.53184506725339,4.49283541839611,4.45069861639998,"Clns1a"
"3292","ENSMUSG00000025451",5.65969373990467,5.51299589042235,5.50916983379658,5.46920101379849,5.38793337871164,5.32302770486087,5.55991497287936,5.31998680604285,5.29415494004563,5.26975483360048,5.34702415866532,5.28882752934605,"Paip1"
"3293","ENSMUSG00000025453",4.4534592802199,3.93262389358681,5.08535767356322,4.62615318900172,4.73724252140415,4.7587170231841,3.80615725015475,3.94699907875404,4.13553992762401,4.30919289020256,5.11784339741768,4.37865322197796,"Nnt"
