"","GeneID","genesymbol","LPS Pzneg","LPS Pzpos","PBS Pzneg","PBS Pzpos"
"773","ENSMUSG00000008090","Fgfrl1",2.39069322977796,1.89335296903406,2.41716801241747,2.76128404921145
"774","ENSMUSG00000008140","Emc10",6.40355071977965,6.31584159462996,6.12713920030004,5.92948700411699
"775","ENSMUSG00000008167","Fbxw9",1.98609896985665,2.21257423360316,2.49372849307173,2.37811388996466
"776","ENSMUSG00000008193","Spib",-3.06746487454678,-0.487565243207565,-1.64209870903548,1.52696638801871
"777","ENSMUSG00000008200","Fnbp4",6.1281579908702,6.30845045383543,5.70830186702141,5.61150715084711
"778","ENSMUSG00000008206","Cers4",0.495251161292359,0.15434399831713,1.23972566441892,1.59272491892772
"779","ENSMUSG00000008226","Scrn3",3.69822520579431,3.44996568815138,4.32684877195652,4.41879553663963
"780","ENSMUSG00000008301","Phax",4.25357892145016,4.14713689682919,4.38471627042715,4.09371914557616
"781","ENSMUSG00000008305","Tle1",4.13417640255842,3.84656661230723,4.05035660945449,4.23067498470695
"782","ENSMUSG00000008307","1700109H08Rik",3.532128744651,3.33734625414973,3.4040207116337,3.47779485615311
"783","ENSMUSG00000008318","Relt",4.61712023243234,4.70748300440076,2.84881821812646,2.80854418735196
"784","ENSMUSG00000008333","Snrpb2",4.1244172168194,4.21836815777178,4.47437629250662,4.60484276325442
"785","ENSMUSG00000008348","Ubc",9.11892489719316,9.14688112996919,9.79882120932934,9.72054189706324
"786","ENSMUSG00000008373","Prpf31",4.61056817862865,4.72827205506955,4.19496175246929,4.12482868644941
"787","ENSMUSG00000008384","Sertad1",1.20758764368691,1.96331161118477,2.1486364541625,1.97520182847042
"788","ENSMUSG00000008393","Carhsp1",3.84895045111862,3.91408423577687,3.10852593279586,3.12592092018296
"789","ENSMUSG00000008398","Elk3",7.28866793407975,7.16035332111769,7.38505183256391,7.28347815150693
"790","ENSMUSG00000008429","Herpud2",6.27471043091945,6.10937133292602,6.78724075228283,6.72501316845371
"791","ENSMUSG00000008435","Rdh13",4.17577078333659,3.99797125431549,3.99171114173395,4.02273229483889
"792","ENSMUSG00000008450","Nutf2",2.38518531945106,2.66529034913803,2.05727445752849,1.25117587036282
"793","ENSMUSG00000008475","Arpc5",6.45635683598802,6.84713739109833,6.43065098935236,6.39001670847632
"794","ENSMUSG00000008496","Pou2f2",7.62545229272319,7.90630496271998,6.95794725198899,6.8120274778076
"795","ENSMUSG00000008575","Nfib",2.25248942421684,0.0979004192175412,0.128705976989089,0.688702521854902
"796","ENSMUSG00000008604","Ubqln4",5.25362952165535,5.14345520731457,4.90260504718842,4.94470808049501
"797","ENSMUSG00000008658","Rbfox1",1.46945503258959,1.50874562000125,2.73620527975345,2.69969245654199
"798","ENSMUSG00000008668","Rps18",6.31281359017842,6.67049553976149,5.9081995221223,5.76726474167008
"799","ENSMUSG00000008682","Rpl10",6.38431865944622,6.40955037967142,5.81179127966635,5.91787610000179
"800","ENSMUSG00000008683","Rps15a",6.66562380898724,6.60449241861976,6.22989064578897,6.14546876342663
"801","ENSMUSG00000008690","Ncaph2",5.19851444961713,5.42448453179427,5.17627273190161,5.07281884618563
"802","ENSMUSG00000008730","Hipk1",7.88924357815333,7.87236317138737,7.76120134349426,7.87549884127228
"803","ENSMUSG00000008763","Man1a2",8.43308384564963,8.24169896376322,8.37275395869131,8.34768531411739
"804","ENSMUSG00000008845","Cd163",-3.01993007606585,2.18415328930812,-1.44063166895954,3.7881105046459
"805","ENSMUSG00000008855","Hdac5",5.68783781741048,6.04948089631816,6.57630652423499,6.58175521070403
"806","ENSMUSG00000008859","Rala",4.63125057800208,4.49749340009372,5.24796808025134,5.15026872463354
"807","ENSMUSG00000008892","Vdac3",5.52507763507646,5.56261753578475,5.53068416638843,5.30349233616391
"808","ENSMUSG00000008958","Vps72",4.60871043022434,4.50010299922463,5.04407470648566,4.91262299407472
"809","ENSMUSG00000008976","Gabpa",5.64746892908983,5.46347394320172,6.06141055666752,6.0767486938553
"810","ENSMUSG00000009013","Dynll1",5.31648206008291,5.59158761846089,4.72655059972616,4.51917601598899
"811","ENSMUSG00000009030","Pdcl",5.0911648512385,4.98279987108301,5.37048006649625,5.3804775749487
"812","ENSMUSG00000009035","Tmem184b",7.49033307907702,7.34767658006314,7.11349581824092,7.06819757733073
"813","ENSMUSG00000009073","Nf2",5.56237039109484,5.61362919143636,5.53364384773389,5.47669897643896
"814","ENSMUSG00000009076","Zmat5",2.3512774988615,2.34258165023436,2.21403054109736,1.99683300764579
"815","ENSMUSG00000009079","Ewsr1",7.20733559733756,7.39461914764387,6.94306166807192,7.01116528676266
"816","ENSMUSG00000009090","Ap1b1",7.47842832982147,7.49461422734844,7.22973378909235,7.22648556699958
"817","ENSMUSG00000009092","Derl3",1.53127075462572,1.65734007146811,0.190080111792,0.393476906405162
"818","ENSMUSG00000009112","Bcl2l13",5.51329447531049,5.30220765870442,5.51009837893045,5.58422961095627
"819","ENSMUSG00000009145","Dqx1",1.56309065765166,1.82930624907416,2.06701839443016,2.16885957887834
"820","ENSMUSG00000009207","Lnpk",5.1628913508321,5.03405742258414,5.15514267272607,5.0691745091923
"821","ENSMUSG00000009214","Mymk",2.57058618714187,2.81231839701597,3.22857687008918,3.13359362672201
"822","ENSMUSG00000009291","Pttg1ip",7.09189140499853,6.91811697437819,7.62364700189611,7.4212072324748
"823","ENSMUSG00000009292","Trpm2",7.42753261636448,7.70299090147159,7.03002118741054,7.09191402210736
"824","ENSMUSG00000009293","Ube2g2",5.15393745951575,5.23397051513463,5.08519026567119,5.05720182900549
"825","ENSMUSG00000009350","Mpo",-5.15639372144508,-1.93218161670113,-2.84573928496343,-0.4250908587886
"826","ENSMUSG00000009376","Met",1.75929662584724,2.43689490983727,-2.12632731307552,0.702499732253878
"827","ENSMUSG00000009406","Elk1",2.39545560314693,2.72971731778355,2.90974900615255,2.79039118174956
"828","ENSMUSG00000009418","Nav1",5.58090234241772,5.43921145982118,6.44025004398299,6.42928375630684
"829","ENSMUSG00000009470","Tnpo1",8.22000385769668,8.04010161709491,8.56328378060541,8.61042737291231
"830","ENSMUSG00000009535","Rnmt",4.94592091328324,5.05691860773809,5.09994376110934,5.08029697410389
"831","ENSMUSG00000009549","Srp14",3.54462248484796,3.95916240873225,3.60411310431294,3.7652265790535
"832","ENSMUSG00000009555","Cdk9",6.11961160230756,6.14536731087892,6.27988383457971,6.26424873698311
"833","ENSMUSG00000009563","Tor2a",5.2185228234643,5.30554447305946,4.97135970680813,4.85791060074014
"834","ENSMUSG00000009566","Fpgs",3.98999610754282,3.83835919393643,3.83903839582692,3.74446132231744
"835","ENSMUSG00000009569","Mrtfb",4.68686324615631,4.73778775262531,4.83481025175339,4.97272336820781
"836","ENSMUSG00000009575","Cbx5",6.91182444081026,6.98076615316422,5.3436421473372,5.48652058939189
"837","ENSMUSG00000009585","Apobec3",8.26098864341111,8.29744667255248,6.68841966232547,6.9612023169986
"838","ENSMUSG00000009614","Sardh",3.29930894262163,3.20452565811518,3.11073021447157,3.12987827117442
"839","ENSMUSG00000009621","Vav2",7.40215521380322,7.55360367028008,7.60778652460731,7.64246138707904
"840","ENSMUSG00000009630","Ppp2cb",4.57950222335706,4.64195939092828,5.02377211985494,4.82047253414505
"841","ENSMUSG00000009640","Dmap1",2.96265976810267,3.18568551795689,3.64674436888097,3.40583794283187
"842","ENSMUSG00000009647","Mcu",3.36730075376518,3.34392753480795,3.97337775302684,3.95959788080542
"843","ENSMUSG00000009681","Bcr",4.41571596564767,4.41550749864221,4.93490817058464,4.82624902460925
"844","ENSMUSG00000009687","Fxyd5",4.05126665201036,4.71736061115461,-2.07283908901111,2.15049777466032
"845","ENSMUSG00000009731","Kcnd1",6.1402007115615,6.09112186998127,6.78315101484886,6.73804578967398
"846","ENSMUSG00000009733","Tfcp2",4.68339298482711,4.59061584146835,4.80096978277443,4.80119801842032
"847","ENSMUSG00000009739","Pou6f1",4.30297271561437,4.41917874670881,5.08488402155737,5.13280985210401
"848","ENSMUSG00000009741","Ubp1",6.19721468582924,6.22651358346792,5.66309863601881,5.67625661268687
"849","ENSMUSG00000009772","Nuak2",6.16394071059586,6.14046902074837,4.94154465200819,4.8374059908391
"850","ENSMUSG00000009828","Ick",4.3537335217324,4.08917127180535,5.13287017080602,5.07642936352649
"851","ENSMUSG00000009863","Sdhb",4.95576073561086,5.19929022071569,4.67012057083761,4.59017456700007
"852","ENSMUSG00000009894","Snap47",3.09708527056821,3.34655574921682,3.80080273033807,3.7435945040397
"853","ENSMUSG00000009905","Kdsr",5.30748624532759,5.04028512498272,5.76634054573044,5.65417806720477
"854","ENSMUSG00000009907","Vps4b",6.69143885933183,6.5557854681843,6.85948728481111,6.81814213854023
"855","ENSMUSG00000009927","Rps25",6.78680673840822,7.01979834958239,6.4602844453367,6.38524397939291
"856","ENSMUSG00000009995","Taz",5.47576189516148,5.38250218226941,6.10189951688306,6.00932172661604
"857","ENSMUSG00000010021","Kif19a",1.89177735861928,1.95818505081251,1.39579034017891,1.29178152741935
"858","ENSMUSG00000010025","Aldh3a2",5.35162550881583,5.32678949317383,5.96727827313014,6.04722192249758
"859","ENSMUSG00000010045","Tmem115",5.97740186077209,5.8182989465797,6.00163550221014,5.86558459351129
"860","ENSMUSG00000010047","Hyal2",4.31338073982745,4.19343672233606,4.3477314433078,3.80153122258548
"861","ENSMUSG00000010048","Ifrd2",2.95339074346361,3.05856613697057,1.80725419719499,2.06369700103251
"862","ENSMUSG00000010051","Hyal1",1.10817003185227,0.759825024068633,1.67553027908243,1.32246408020942
"863","ENSMUSG00000010054","Tusc2",4.21325375645691,3.90310441572205,4.23774655583847,4.08857938040563
"864","ENSMUSG00000010057","Nprl2",2.39006208808102,2.55683341968521,2.90211664299059,2.87948092311802
"865","ENSMUSG00000010067","Rassf1",4.63666288184271,4.51675445945728,4.11683867465194,4.1152625639594
"866","ENSMUSG00000010095","Slc3a2",8.643838840625,8.41480887566284,8.23302665731572,8.02393995645228
"867","ENSMUSG00000010097","Nxf1",6.40865413320623,6.80810786382602,6.42645916043859,6.35787566637298
"868","ENSMUSG00000010110","Stx5a",5.63607852881444,5.61719040111083,6.19800722723683,6.0772707508263
"869","ENSMUSG00000010142","Tnfrsf13b",5.69552723618218,5.63063829236232,6.09481768605252,5.96236451487284
"870","ENSMUSG00000010175","Prox1",4.68845935152111,4.2676937011971,5.08312530378087,5.15737261766034
"871","ENSMUSG00000010205","Raver1",6.54040062444907,6.56571430023317,6.573974924522,6.6061932176839
"872","ENSMUSG00000010277","2610507B11Rik",7.64869252563549,7.8363843685594,6.91061494148186,6.96963603009205
"873","ENSMUSG00000010290","AI597479",3.98064645522687,3.74990117667174,4.15721577180999,4.05927013613197
"874","ENSMUSG00000010307","Tmem86a",8.10531866726565,7.90304902098827,8.84017921503034,8.79084286111946
"875","ENSMUSG00000010358","Ifi35",5.03492109472637,5.16218167915785,3.74982416772866,3.98641714059175
"876","ENSMUSG00000010362","Rdm1",-0.293625481175995,0.143721037905274,2.20016347685014,2.01826053238702
"877","ENSMUSG00000010376","Nedd8",4.16105585073478,4.51306615359489,3.77136593011296,3.58589112014934
"878","ENSMUSG00000010392","Gosr1",5.28178851676013,5.14008742043323,5.66396408364703,5.71017286073224
"879","ENSMUSG00000010406","Mrpl52",3.68656230533077,4.08419385563295,3.38438128798457,3.27124082196563
"880","ENSMUSG00000010453","Kansl3",5.38911589271265,5.45212002015289,5.48304299444803,5.36752125365618
"881","ENSMUSG00000010461","Eya4",5.10314229235294,4.95899526002715,5.60475381380925,5.64578194554842
"882","ENSMUSG00000010476","Ebf3",5.08868524393606,4.98076589582934,6.2897781680957,6.31768608907908
"883","ENSMUSG00000010517","Faf1",5.60240596285464,5.60003057565356,5.12266367218564,5.17336676212603
"884","ENSMUSG00000010554","Mettl16",4.99798375084842,4.89059352692712,4.89600367237796,4.99665351969289
"885","ENSMUSG00000010607","Pigyl",1.08585971820486,1.54129797097804,1.75889642146872,1.6965612825103
"886","ENSMUSG00000010608","Rbm25",7.69716295066656,7.69259838402091,7.21041349078171,7.24767900048475
"887","ENSMUSG00000010609","Psen2",4.83821595196908,4.73625290975203,4.05456745775194,4.05406455825947
"888","ENSMUSG00000010660","Plcd1",3.01666464170163,3.2654463315747,3.91932768187139,3.76602045658739
"889","ENSMUSG00000010663","Fads1",7.29423755340734,7.17545185910906,7.08966932235229,7.16019942130371
"890","ENSMUSG00000010721","Lmbr1",2.79203867128934,2.88488432384494,2.88566472316098,2.62400576730479
"891","ENSMUSG00000010751","Tnfrsf22",2.71805496693655,2.16590223847747,2.40399987030608,2.19280199098134
"892","ENSMUSG00000010755","Cars",5.66388968627733,5.62825191966728,5.20252491049664,5.31868274481538
"893","ENSMUSG00000010911","Apip",1.98408586051896,2.28093575969901,2.05964795941429,2.35350478057852
"894","ENSMUSG00000010914","Pdhx",4.22970959296436,3.96688755011355,4.18359596559298,4.15892171220299
"895","ENSMUSG00000010936","Vac14",6.41207087211565,6.43343919687641,6.11286209719948,6.1746758707102
"896","ENSMUSG00000011096","Akt1s1",4.98371734653006,4.86860133442157,5.1520269765656,4.94714877259431
"897","ENSMUSG00000011114","Tbrg1",3.49817054628339,3.66682923362952,4.02459918558401,3.81675469094559
"898","ENSMUSG00000011148","Adssl1",3.19029959096974,3.75343028214534,2.58238279002194,2.78397697397814
"899","ENSMUSG00000011158","Brf1",5.64456630502573,5.80662479978774,5.97468620417917,5.87684038996654
"900","ENSMUSG00000011179","Odc1",4.26624487539241,4.44408216305619,3.62114039481527,3.70927827042895
"901","ENSMUSG00000011254","Thg1l",2.63721971836293,2.53906260477612,2.09348314840244,1.84620535805561
"902","ENSMUSG00000011256","Adam19",-1.17812819071895,1.83660015684257,-2.56188109248687,1.48176056243603
"903","ENSMUSG00000011257","Pabpc4",5.34582466123112,5.44539411084307,5.41468705920744,5.23337627362706
"904","ENSMUSG00000011306","Sugp1",4.5656228346975,4.74732976939367,4.76406331386958,4.90699929808477
"905","ENSMUSG00000011382","Dhdh",4.2419765802406,4.48113043411026,3.94469484729833,3.82934667985996
"906","ENSMUSG00000011427","Zfp790",4.7289859208527,4.67207784836731,4.95734123535978,5.00402490486318
"907","ENSMUSG00000011658","Fuz",4.18986200570159,4.09658838182169,4.48557207169161,4.34955972144556
"908","ENSMUSG00000011752","Pgam1",5.91384989929596,6.19403997071957,5.89787374791094,5.81790676954477
"909","ENSMUSG00000011831","Evi5",5.56963442051702,5.68558359639782,5.95310318400639,6.04920549273203
"910","ENSMUSG00000011832","Evi5l",4.04964493966635,4.11584863217772,4.57126873108266,4.59888745427458
"911","ENSMUSG00000011837","Snapc2",3.05537435877522,3.06553073913252,3.71820769035669,3.72287402619955
"912","ENSMUSG00000011877","Git1",5.34671115059693,5.38894298097728,5.82490723137073,5.87705869110742
"913","ENSMUSG00000011884","Gltp",5.44136701261762,5.70847852549284,5.70056290582594,5.72934362406282
"914","ENSMUSG00000011958","Bnip2",5.91678448647877,5.90188145415609,5.55028330760537,5.53705919037343
"915","ENSMUSG00000011960","Ccnt1",6.77774841790929,6.60450883085041,6.6326948874678,6.7051363017462
"916","ENSMUSG00000012017","Scarf2",4.01142199719973,4.24761338312674,4.37870262521256,4.24596934988022
"917","ENSMUSG00000012076","Brms1l",3.44895749325389,3.45783932215804,3.24178255065576,2.88680417597022
"918","ENSMUSG00000012114","Med15",6.31516228127009,6.37765137458137,6.07190220425452,6.1632239419126
"919","ENSMUSG00000012117","Dhdds",5.17375137292478,5.11270284300969,4.96817773485476,4.9530545718098
"920","ENSMUSG00000012126","Ubxn11",1.45293292297821,1.48630602493015,-1.0905975643774,-0.0835560138523515
"921","ENSMUSG00000012296","Tjap1",4.02700959618414,3.99556489005679,3.95579593643259,4.02228058581931
"922","ENSMUSG00000012405","Rpl15",7.18703326218911,7.42216423738459,6.80047624932648,6.66113973334361
"923","ENSMUSG00000012422","Tmem167",6.02329957871042,5.87928817934398,5.69361924279003,5.64045425218512
"924","ENSMUSG00000012428","Steap4",-2.85010597568689,1.09855056477652,-3.33288860637536,-1.12366517223767
"925","ENSMUSG00000012429","Mplkip",5.50945677377461,5.25212389825548,5.4392270749513,5.20277315870111
"926","ENSMUSG00000012443","Kif11",0.416490703223837,2.29036139039169,-1.50955989566489,-0.994215233711346
"927","ENSMUSG00000012519","Mlkl",0.849924735240085,1.65062799981851,-3.9778569303014,-2.2665767793758
"928","ENSMUSG00000012535","Tnpo3",6.33738971701041,6.32082760134241,6.2631350205909,6.41013958149662
"929","ENSMUSG00000012609","Ttll5",4.16872182924931,4.29109327231296,3.94004966231138,3.89791046852634
"930","ENSMUSG00000012640","Zfp715",7.03892749948144,6.79363713712256,7.22513037609707,7.17545456544823
"931","ENSMUSG00000012819","Cdh23",5.49098892672841,5.48372475448888,6.41408437150165,6.32767990011952
"932","ENSMUSG00000012848","Rps5",7.22435413274113,7.42299748226309,6.66495434425649,6.69623657961257
"933","ENSMUSG00000013033","Adgrl1",3.43310819041849,3.92485837203099,3.55414465645793,3.4025009076087
"934","ENSMUSG00000013076","Amotl1",4.99113341065175,4.79418139446071,4.56300694950474,4.55608352738997
"935","ENSMUSG00000013089","Etv5",7.80222648314607,7.6132339981762,8.30090340392281,8.34859047439536
"936","ENSMUSG00000013150","Gfod2",1.852435944145,1.76722224030285,1.66608004360994,0.779713336814386
"937","ENSMUSG00000013155","Enkd1",1.37341989532541,1.3670441891146,0.49961353793313,0.52073781186928
"938","ENSMUSG00000013160","Atp6v0d1",5.71787951459896,5.88651870410872,6.01901750821465,5.98656917573331
"939","ENSMUSG00000013236","Ptprs",6.69161395637198,6.8564109238534,7.30217355724281,7.22992759020601
"940","ENSMUSG00000013275","Slc41a1",4.9067265339228,4.80233760596675,4.8261637991646,4.81614303601102
"941","ENSMUSG00000013419","Zfp651",2.95990861921528,3.15400201603042,3.39511579427847,3.46868546046222
"942","ENSMUSG00000013465","Nelfb",4.93087542070475,4.96279349092719,5.30612015772303,5.22718782387464
"943","ENSMUSG00000013495","Tmem175",5.57536867615831,5.36611634202233,5.88074084164117,5.84810496210351
"944","ENSMUSG00000013539","Tango2",5.29680074411009,5.2862284739986,5.23255986390511,5.11417203216799
"945","ENSMUSG00000013593","Ndufs2",5.36541649573529,5.61788773647023,5.47831930994208,5.31974966488318
"946","ENSMUSG00000013622","Atraid",5.12658185365803,4.92224887382782,5.68784816883658,5.50613250854656
"947","ENSMUSG00000013629","Cad",6.48422114362255,6.56620797152105,5.50021850153409,5.71169535677051
"948","ENSMUSG00000013646","Sh3bp5l",4.217399104837,4.05029052618397,4.60277757684081,4.4063514455291
"949","ENSMUSG00000013662","Atad1",6.76557708942946,6.41738675908418,6.47708600732452,6.49860332431337
"950","ENSMUSG00000013663","Pten",8.84142659856434,8.66751951583566,8.93453495698953,8.92992901802084
"951","ENSMUSG00000013698","Pea15a",6.94296154567313,6.91049125045285,6.50234542337209,6.67012811686703
"952","ENSMUSG00000013701","Timm23",4.03332255917095,4.07235243672131,3.50618660896764,3.29672037477654
"953","ENSMUSG00000013707","Tnfaip8l2",6.1712498323003,6.02523643695153,6.45692680009565,6.43742240846174
"954","ENSMUSG00000013736","Trnt1",4.13776843873969,4.02690021637886,4.30574781258109,4.18232880529922
"955","ENSMUSG00000013787","Ehmt2",6.08762055014045,6.45062529158656,6.10958483355169,6.19468477833658
"956","ENSMUSG00000013822","Elof1",3.35718048792771,3.54643936723462,3.21753234237549,2.98906265805067
"957","ENSMUSG00000013833","Med16",4.07632539114125,4.22653034461633,4.23080206076138,4.33548295017954
"958","ENSMUSG00000013846","St3gal1",4.95877707933449,5.54860465149205,3.25114721917927,3.70522674256233
"959","ENSMUSG00000013858","Tmem259",6.49473178145646,6.44439645627555,6.49013686566759,6.36301780425657
"960","ENSMUSG00000013878","Rnf170",4.27626286016877,4.19517934601381,4.26794680679493,4.50068705012716
"961","ENSMUSG00000013973","Dedd",5.54888394755263,5.45259291722292,5.84658428826834,5.80313062128356
"962","ENSMUSG00000013974","Mcemp1",0.572636630566524,2.41286373381615,-4.81202371047779,-2.17469863183799
"963","ENSMUSG00000013997","Nit1",4.16288981866568,3.87763497588794,4.46213811955019,4.42660314949131
"964","ENSMUSG00000014030","Pax5",-3.08012082461312,-0.771153987800485,-2.05279875819858,2.03607955177166
"965","ENSMUSG00000014039","Prdm15",4.63157383978749,4.71428239602433,4.56218379834325,4.5305247220788
"966","ENSMUSG00000014074","Rnf168",5.19051639414812,5.11605211020908,4.72006306415296,4.72709587233302
"967","ENSMUSG00000014075","Tctex1d2",2.34424336880619,2.7005170423505,2.50970557356817,2.15328639595432
"968","ENSMUSG00000014077","Chp1",5.44142251086089,5.45376908922681,5.33923732231484,5.38783282189446
"969","ENSMUSG00000014158","Trpv4",3.71085598809253,3.74134025176733,2.48666886720775,2.71994645496125
"970","ENSMUSG00000014164","Klhl3",2.51502914665672,2.13389364004037,4.7903825031449,4.70264349261448
"971","ENSMUSG00000014177","Tvp23b",4.40682228427432,4.10315752711711,4.67906588418303,4.43396914087396
"972","ENSMUSG00000014195","Dnajc7",5.67970293611468,5.71478535934021,5.84357732640414,5.68720799814267
"973","ENSMUSG00000014198","Zfp385c",0.593400280780778,0.392845310315064,2.39564250949504,2.09391494685115
"974","ENSMUSG00000014226","Cacybp",4.8534360305986,4.89037624854388,4.07921412340301,4.02187700987587
"975","ENSMUSG00000014232","Cluap1",2.98116351682278,3.12546776494045,3.03881108436252,2.96270101310873
"976","ENSMUSG00000014245","Pigl",2.46304794998702,2.50760828781013,1.74163032520651,2.02737732876283
"977","ENSMUSG00000014294","Ndufa2",2.71374316036665,3.18616002741199,3.06750747782725,2.91272324583099
"978","ENSMUSG00000014301","Pam16",1.93519204841431,1.84904618366297,1.09706777526795,2.05277108855419
"979","ENSMUSG00000014313","Cox6c",4.23482376162529,4.33210946329602,3.82762562031674,3.96473560571516
"980","ENSMUSG00000014349","Ube2z",6.06479029145097,6.07927801536236,6.44929854759145,6.39669639306444
"981","ENSMUSG00000014353","Tmem87b",6.30058288537882,6.26627621193479,6.06794624274357,6.05816501443708
"982","ENSMUSG00000014355","Anapc1",7.0891185972521,7.15989527777847,7.06180229081883,7.12660632313097
"983","ENSMUSG00000014361","Mertk",9.71060069372522,9.54788225707384,9.89254142850221,9.82389058400711
"984","ENSMUSG00000014402","Tsg101",5.21678137321563,5.10347942500499,5.19220480427822,5.29191193143594
"985","ENSMUSG00000014418","Hps5",5.7611653601415,5.82364634785432,5.59451664436576,5.74879016341467
"986","ENSMUSG00000014426","Map3k4",6.25391095536417,6.31827482763222,6.38203693767752,6.41772175599146
"987","ENSMUSG00000014444","Piezo1",7.05548693155158,7.24312442330684,6.82813651350671,6.80497510308089
"988","ENSMUSG00000014453","Blk",-4.62807288787137,-3.52980006748863,-4.56636851242239,-0.227893192597823
"989","ENSMUSG00000014470","Rnf166",4.36649523061491,4.41201066692834,5.18724983981002,4.96413001135876
"990","ENSMUSG00000014496","Ankrd28",3.2238151783394,3.28898616815375,4.39421664563444,4.58931809660526
"991","ENSMUSG00000014498","Ankrd52",6.71119473104852,6.94017466516394,6.38521232711102,6.39357023697184
"992","ENSMUSG00000014504","Srp19",3.58186523581515,3.63006705924185,3.35842783685913,3.27172787855144
"993","ENSMUSG00000014547","Wdfy2",7.55774196734457,7.43938437417016,7.7162758666695,7.79787589583433
"994","ENSMUSG00000014550","Rbsn",5.44815594536897,5.41029886129721,5.74460425364277,5.68826305712701
"995","ENSMUSG00000014551","Mrps25",5.06971146116988,4.98240607928399,4.68750500596516,4.59212895731977
"996","ENSMUSG00000014554","Dguok",4.00090476760298,4.00012239604001,4.44625109092927,4.58801828715527
"997","ENSMUSG00000014592","Camta1",4.40362461556495,4.22978598576493,3.98959919863107,3.97603661050655
"998","ENSMUSG00000014599","Csf1",6.77514272077839,6.71213795699563,5.42823335349585,5.30663052445759
"999","ENSMUSG00000014601","Strip1",5.32724075164117,5.2343075940196,5.66449923788023,5.58435947797544
"1000","ENSMUSG00000014602","Kif1a",2.14645573890254,2.13466385308485,0.199676215922928,0.566175509672667
"1001","ENSMUSG00000014606","Slc25a11",5.90145447699554,5.89265526350479,6.38538532303225,6.29265691591026
"1002","ENSMUSG00000014668","Chfr",4.73669715294627,4.908873823589,4.81580966365955,4.74389818176429
"1003","ENSMUSG00000014748","Tex261",7.15981144165423,7.00186069702718,7.05591180654062,7.12791905859086
"1004","ENSMUSG00000014763","Fam120b",6.31459860286071,6.12294902457979,6.68338471933622,6.70461346189798
"1005","ENSMUSG00000014767","Tbp",5.41827713629677,5.21424599676918,5.66036098845526,5.64709829031124
"1006","ENSMUSG00000014769","Psmb1",5.59633061034363,5.63345211589373,5.48598759301914,5.21727978374797
"1007","ENSMUSG00000014771","Pdcd2",2.49628930394092,2.75194512323932,2.63910490221919,2.38260509570735
"1008","ENSMUSG00000014773","Dll1",0.342853847824888,0.00065751246024962,1.3859139447757,1.3573866165981
"1009","ENSMUSG00000014778","Fhod1",6.46826832864723,6.66151646303717,6.42788609047235,6.42000983011433
"1010","ENSMUSG00000014786","Slc9a5",1.08357967435905,2.19010068619348,-0.463039226708885,-0.303982855155529
"1011","ENSMUSG00000014791","Elmo3",1.94716624392984,1.62567220712411,1.43179018332553,1.48416793466459
"1012","ENSMUSG00000014837","4931428F04Rik",1.80827092982642,1.78352306642442,1.59252395075809,1.34065284690808
"1013","ENSMUSG00000014850","Msh3",4.63884969460782,4.50982648930922,3.92530609602465,4.13352623169106
"1014","ENSMUSG00000014856","Tmem208",4.05405089299206,4.01942053094017,3.78660213278078,3.57389457725483
"1015","ENSMUSG00000014859","E2f4",4.99565322691402,5.27176309012091,4.94998300480688,4.93481362665954
"1016","ENSMUSG00000014867","Surf4",8.76364188502454,8.58250640891399,7.98042335152484,7.92174493969629
"1017","ENSMUSG00000014873","Surf2",3.52000777826524,3.79455376547836,3.69787997158003,3.70131437493259
"1018","ENSMUSG00000014905","Dnajb9",7.0453398505671,6.75103877550239,6.68155290610531,6.528067508051
"1019","ENSMUSG00000014907","Naf1",3.60647049655896,3.6537211613596,4.18831811382777,4.15698633146298
"1020","ENSMUSG00000014932","Yes1",4.97653354547224,4.91403125520281,5.33881626313246,5.39936353801689
"1021","ENSMUSG00000014956","Ppp1cb",7.07901630052143,7.05398242464962,7.30512758617246,7.34260359436696
"1022","ENSMUSG00000014959","Gorasp2",7.07353449505308,6.88660405302275,6.70024328344271,6.60852289690981
"1023","ENSMUSG00000014980","Tsen15",3.12908663640395,2.99206091747227,3.19049288564356,2.97229475700758
"1024","ENSMUSG00000015002","Efr3a",6.38444517583681,6.34487785499695,6.52609080529515,6.55013228157806
"1025","ENSMUSG00000015013","Trappc2l",2.86564978081253,2.88255733837535,2.57908458046614,2.61814107213402
"1026","ENSMUSG00000015016","Acsf3",3.71570934862167,3.99385582801011,3.76039007431763,3.93504426643116
"1027","ENSMUSG00000015023","Ddx19a",4.74464103045826,4.88122069455651,4.8185769712906,4.815186491822
"1028","ENSMUSG00000015027","Galns",5.45954097512097,5.59660135260963,3.86282164189182,3.76830482722794
"1029","ENSMUSG00000015087","Rabl6",5.69811714868334,5.92210032755172,5.55767755551266,5.54873047868676
"1030","ENSMUSG00000015092","Edf1",3.85147989090127,4.07675563249691,4.04834142545907,3.97480734241164
"1031","ENSMUSG00000015095","Fbxw5",4.34361838431163,4.39978955291362,4.46572019227334,4.75252877474188
"1032","ENSMUSG00000015112","Slc25a13",2.69184252256128,2.93234314337137,2.94238192170479,2.56436331225834
"1033","ENSMUSG00000015120","Ube2i",6.09766498776608,6.1854348917974,6.24920585965823,6.28524757326876
"1034","ENSMUSG00000015126","Tsr3",1.39022451334981,1.82743086358912,1.60238337465977,1.49559842977183
